	tsk_1112	tsk_1526	tsk_791	tsk_1674	tsk_833	tsk_554	tsk_1752	tsk_1007	tsk_890	tsk_253	tsk_1460	tsk_808	tsk_1188	tsk_429	tsk_1681	tsk_301	tsk_414	tsk_95	tsk_1260	tsk_1393	tsk_1233	tsk_189	tsk_1498	tsk_166	tsk_1551	tsk_780	tsk_498	tsk_1334	tsk_370	tsk_1687	tsk_1020	tsk_988	tsk_1818	tsk_178	tsk_764	tsk_903	tsk_1055	tsk_718	tsk_88	tsk_1740	tsk_1876	tsk_968	tsk_32	tsk_811	tsk_432	tsk_1170	tsk_160	tsk_1514	tsk_994	tsk_702	tsk_1405	tsk_608	tsk_461	tsk_1199	tsk_676	tsk_1648	tsk_51	tsk_849	tsk_1313	tsk_1666	tsk_1421	tsk_270	tsk_1815	tsk_1079	tsk_549	tsk_972	tsk_1731	tsk_372	tsk_1016	tsk_157	tsk_620	tsk_44	tsk_402	tsk_217	tsk_1771	tsk_1329	tsk_915	tsk_238	tsk_465	tsk_982	tsk_511	tsk_1647	tsk_8	tsk_1130	tsk_1365	tsk_167	tsk_1760	tsk_563	tsk_229	tsk_1219	tsk_864	tsk_159	tsk_1059	tsk_567	tsk_1813	tsk_1030	tsk_613	tsk_1490	tsk_733	tsk_716
21	0.000770595	0.00089091	0.00081385	0.000830905	0.000865805	0.00081982	0.00086723	0.000956385	0.000691175	0.00085936	0.000824425	0.000784645	0.0005892	0.00083867	0.000847505	0.00085906	0.00082036	0.000824055	0.00082852	0.00091565	0.000762085	0.00091911	0.00078785	0.0007184	0.000867395	0.00090189	0.000875895	0.0007238	0.000842425	0.000852235	0.000815705	0.000821235	0.00083299	0.00077174	0.000770145	0.00082987	0.00077534	0.00088964	0.000824575	0.00092618	0.00075127	0.000882555	0.000823255	0.000832685	0.000801055	0.000697185	0.0007732	0.000869585	0.000814245	0.000854165	0.000952775	0.000877465	0.000857575	0.000684115	0.0008352	0.000757335	0.00084137	0.00076086	0.00083349	0.000866655	0.000830095	0.00080599	0.00080965	0.00079097	0.000781345	0.000854705	0.00081982	0.000809595	0.00078016	0.000857805	0.00085146	0.000811935	0.00085565	0.000796415	0.000886815	0.000815945	0.000882365	0.000775825	0.00087751	0.000906475	0.00083558	0.000784725	0.00082192	0.00081107	0.00085881	0.000782265	0.000863925	0.00076099	0.000648755	0.000755995	0.00084481	0.00082179	0.00074785	0.00088969	0.00086929	0.00079511	0.000879875	0.000876865	0.00084909	0.000905575
22	0.00078984	0.00081997	0.00076179	0.000692325	0.000650815	0.000831045	0.00073152	0.000879125	0.000758145	0.000837675	0.00079718	0.000740135	0.000809295	0.000793915	0.00072147	0.00077229	0.000771005	0.000756495	0.000764295	0.000783665	0.000642115	0.00078785	0.00083821	0.000809365	0.00072931	0.00084563	0.00075014	0.000770005	0.00066156	0.00083712	0.0007581	0.000766265	0.000799005	0.00075296	0.000745185	0.00081329	0.00076777	0.000857785	0.00079783	0.000748335	0.00081664	0.000887025	0.000751735	0.000653235	0.000888855	0.000784875	0.00083763	0.00064753	0.000775595	0.00087083	0.00086701	0.00074258	0.000813325	0.000778735	0.000804155	0.000627705	0.00082208	0.000809375	0.00080003	0.00074011	0.000845195	0.000869305	0.00077914	0.00075646	0.000789775	0.00089082	0.000749305	0.000789	0.0008229	0.00088078	0.00075315	0.00076747	0.00080698	0.00075018	0.000745645	0.00074535	0.00086973	0.000809845	0.00079091	0.00085473	0.00078798	0.000665245	0.000833295	0.00084591	0.00069192	0.000831215	0.00075029	0.00080856	0.000724385	0.000553105	0.00086679	0.00081133	0.00069599	0.000837925	0.000726165	0.000841035	0.000790385	0.000833515	0.00080162	0.00082807
23	0.00056419	0.000782285	0.00070658	0.00083525	0.00073847	0.000741895	0.000803975	0.000877245	0.000733945	0.00079006	0.000772555	0.00066466	0.000823	0.00081408	0.00078358	0.000762965	0.000846705	0.00085152	0.00066382	0.000897435	0.000795985	0.0007184	0.000809365	0.00046547	0.000771575	0.00079591	0.000839325	0.000756435	0.00077186	0.000739505	0.0007664	0.000632565	0.00081479	0.00065358	0.000708905	0.000861275	0.000782625	0.00081561	0.00087073	0.000856655	0.00071174	0.00084225	0.000713415	0.00074597	0.000646255	0.000751195	0.0007652	0.000778415	0.000817615	0.00078271	0.00085938	0.000788305	0.000762205	0.000764625	0.000780405	0.00080647	0.00079731	0.000722765	0.00067201	0.000697285	0.00076439	0.0008106	0.00083625	0.000786045	0.000790235	0.000831805	0.00070159	0.000802915	0.000813125	0.00075515	0.00078492	0.0008803	0.00090044	0.00073299	0.00083531	0.00081955	0.000873705	0.000753875	0.00082573	0.000871735	0.000829405	0.00077985	0.00084906	0.00076933	0.00075436	0.00073256	0.00071764	0.00072349	0.00070963	0.00079103	0.00086406	0.00070418	0.00075718	0.00077942	0.000854785	0.0007111	0.000768155	0.00072666	0.00077664	0.000840845
24	0.00074542	0.000615975	0.00077713	0.000713215	0.000757295	0.000810375	0.000701725	0.000677535	0.000825005	0.000800965	0.000765155	0.0006972	0.00087149	0.00076407	0.0006773	0.00071825	0.00083901	0.00078224	0.000741875	0.000641335	0.00074046	0.000867395	0.00072931	0.000771575	0.00059341	0.000675565	0.00070685	0.00082734	0.000770425	0.000686065	0.000810005	0.000763905	0.000719985	0.00082023	0.000776805	0.000777265	0.0008067	0.000797625	0.00088006	0.000682145	0.00083991	0.00074994	0.000801825	0.000728555	0.000873165	0.000791355	0.00085673	0.000662475	0.000882925	0.000814085	0.000713865	0.00042265	0.000862815	0.000870715	0.000724685	0.00068577	0.00084108	0.00088125	0.000729715	0.00071909	0.000733105	0.000816515	0.00078848	0.00086301	0.000839405	0.000821555	0.00067196	0.00083558	0.000865465	0.00081736	0.00070565	0.00081271	0.00087978	0.00078673	0.00071151	0.00080026	0.00087108	0.000844905	0.000766025	0.000784435	0.000769465	0.000719335	0.000864	0.000862505	0.00072209	0.00086531	0.000703965	0.00088126	0.000826095	0.00076553	0.000821355	0.000811035	0.000810095	0.00067566	0.000698225	0.000792375	0.000650965	0.00078176	0.000774175	0.00078017
25	0.00085255	0.000729305	0.000800615	0.00074424	0.00083333	0.00083205	0.000768245	0.00065073	0.000830795	0.000712795	0.0007509	0.000785925	0.000911465	0.00077083	0.00078252	0.00077779	0.0008585	0.00085703	0.000835345	0.00068759	0.000832295	0.00090189	0.00084563	0.00079591	0.000675565	0.00066694	0.00074824	0.000856225	0.00084781	0.000729525	0.00088505	0.00085816	0.000766745	0.000823205	0.000803025	0.000738135	0.000868025	0.00074737	0.000871505	0.00077508	0.000788995	0.000734305	0.000840555	0.000845995	0.00085035	0.00084019	0.000855575	0.00080747	0.000890015	0.000776865	0.00067215	0.00072349	0.000877115	0.00091973	0.000754095	0.00084193	0.000803745	0.000841965	0.000778375	0.000807045	0.000790765	0.000764895	0.000788545	0.00087642	0.000855095	0.00078008	0.000809865	0.000885105	0.00085207	0.000770615	0.00072357	0.000826435	0.00085578	0.000831455	0.000800585	0.000858595	0.000771805	0.000844115	0.000776285	0.000750235	0.00084445	0.000839645	0.000884445	0.000872705	0.000807925	0.00085132	0.000791785	0.0008427	0.000847275	0.00086545	0.000756115	0.000838015	0.000863865	0.000662925	0.000744795	0.0008459	0.000782775	0.00081214	0.00079596	0.000691585
26	0.00081625	0.0008183	0.00081503	0.000738815	0.000763235	0.00085971	0.00073697	0.00064549	0.000877935	0.00061819	0.000788715	0.00077495	0.00082897	0.000841695	0.00078132	0.0008166	0.00082574	0.00076632	0.000748865	0.000637975	0.000758105	0.000875895	0.00075014	0.000839325	0.00070685	0.00074824	0.00057286	0.00078726	0.000770325	0.000729545	0.000840925	0.00081999	0.000719125	0.00086085	0.0007649	0.0007891	0.00084804	0.000758375	0.00083589	0.00076968	0.000833925	0.000821925	0.000873445	0.000731195	0.000962765	0.0008185	0.000907965	0.000783765	0.00083037	0.000890965	0.000650485	0.000659	0.00086704	0.00081575	0.00053867	0.00073492	0.00086548	0.00089756	0.000777385	0.000776535	0.00082518	0.00082395	0.00074893	0.000851785	0.000879065	0.000873415	0.000818315	0.000864455	0.000853405	0.000823035	0.00061341	0.00078457	0.00084912	0.000765185	0.000759215	0.000815485	0.000823955	0.00086318	0.00066178	0.000775925	0.00074633	0.000737595	0.000891885	0.000945865	0.000809155	0.00091994	0.00077453	0.0008976	0.000859065	0.000766015	0.00078133	0.00085702	0.000804915	0.000735385	0.000591175	0.000865005	0.00076152	0.0008171	0.000747715	0.000748545
27	0.000713435	0.00087087	0.00070855	0.000829445	0.00074718	0.000705185	0.000828825	0.00093115	0.00076178	0.00085814	0.000809625	0.00071669	0.00075037	0.000739545	0.000800885	0.0008636	0.00071796	0.00074995	0.00082011	0.00086887	0.00072774	0.0007238	0.000770005	0.000756435	0.00082734	0.000856225	0.00078726	0.00070298	0.00070666	0.0007896	0.000724525	0.00076307	0.00066488	0.00073082	0.0008204	0.00080479	0.000733035	0.00093589	0.000688395	0.00086175	0.000791875	0.00087527	0.0006778	0.000764455	0.0007016	0.000702815	0.000689145	0.000806695	0.000687325	0.00075347	0.00093778	0.000809505	0.00066632	0.00075497	0.0008001	0.000768215	0.000759085	0.00074388	0.00077137	0.00083133	0.000870675	0.000790455	0.00083007	0.000652175	0.000717435	0.000828875	0.00082844	0.00065875	0.00070223	0.000803425	0.00082698	0.0007236	0.0006849	0.000707425	0.00086635	0.000735255	0.00086941	0.0006477	0.000822935	0.000972465	0.00078684	0.000724195	0.00072998	0.000718195	0.00074095	0.000709375	0.00081891	0.000744445	0.000712375	0.00072536	0.000788845	0.00072578	0.00070304	0.000891485	0.00081457	0.000686765	0.00081734	0.000842345	0.000721765	0.00091974
28	0.00076016	0.00082146	0.00078101	0.000828975	0.00059708	0.00074142	0.000792125	0.000907395	0.000728905	0.000821325	0.00076479	0.000757585	0.00084342	0.000715055	0.000810655	0.00086059	0.000722835	0.000597485	0.000830305	0.000809735	0.000678635	0.000842425	0.00066156	0.00077186	0.000770425	0.00084781	0.000770325	0.00070666	0.00065251	0.00081831	0.000707125	0.000789175	0.00071693	0.00074391	0.000791865	0.00082318	0.000751435	0.00090235	0.000733505	0.000783105	0.000790655	0.00084559	0.000653805	0.00053623	0.000794015	0.00073151	0.00075074	0.000762275	0.00071835	0.00082084	0.000891145	0.000775315	0.000782545	0.000858325	0.000808595	0.00061611	0.00081118	0.00075773	0.00084674	0.000826015	0.00089004	0.00083303	0.000784575	0.000703535	0.00072358	0.00085193	0.000836985	0.000517785	0.00075452	0.00085094	0.000798415	0.000763945	0.00074221	0.000703205	0.000819965	0.000710765	0.00086192	0.000763	0.000835555	0.00088634	0.000766615	0.0006103	0.00083422	0.000773985	0.000621255	0.00078399	0.00082023	0.000757535	0.000753085	0.000608415	0.000834705	0.000779945	0.000588365	0.00081232	0.000778375	0.000752775	0.00077258	0.00083702	0.000785945	0.00085624
29	0.000737995	0.000612325	0.00080839	0.000736905	0.000770555	0.00075678	0.000760715	0.000737125	0.00087627	0.000809575	0.000836425	0.00055076	0.00085785	0.00078415	0.000640025	0.0006453	0.000840895	0.0007939	0.00070591	0.00070223	0.00077739	0.000852235	0.00083712	0.000739505	0.000686065	0.000729525	0.000729545	0.0007896	0.00081831	0.00029281	0.0008635	0.00085113	0.0007201	0.00071105	0.00088137	0.00077218	0.000812895	0.000774225	0.00091554	0.00071973	0.00085347	0.000790385	0.000795625	0.000785225	0.000783875	0.000784555	0.0008051	0.000768075	0.00094122	0.000808095	0.00072986	0.000692745	0.000844795	0.000874605	0.000662785	0.000798725	0.00085056	0.000833575	0.00065008	0.000723245	0.00071943	0.00085252	0.00084053	0.000905155	0.00082136	0.000800185	0.000699905	0.000814815	0.00085636	0.00073148	0.000666735	0.000793655	0.00089489	0.00076999	0.000772475	0.00087387	0.00088841	0.00080238	0.000765365	0.000803525	0.000812745	0.000794165	0.00084168	0.00082739	0.000780875	0.00083748	0.000704725	0.000833575	0.00080812	0.00082972	0.00082374	0.000774415	0.000822625	0.00069352	0.00075802	0.00077606	0.000425365	0.000824015	0.00079461	0.00078684
30	0.00072987	0.00084591	0.000731645	0.0008959	0.000667725	0.00078946	0.00089178	0.00095525	0.0007826	0.00091781	0.00082904	0.000830695	0.000743015	0.000834775	0.000894075	0.00089315	0.000788535	0.000800405	0.00089191	0.0008972	0.000612825	0.000815705	0.0007581	0.0007664	0.000810005	0.00088505	0.000840925	0.000724525	0.000707125	0.0008635	0.00058174	0.000806885	0.000806465	0.000815295	0.000816535	0.000840235	0.00076137	0.000950095	0.00075596	0.000891555	0.00085123	0.00085834	0.00064599	0.00058903	0.0007492	0.000713885	0.000681505	0.000827955	0.000767235	0.00084998	0.00095429	0.00079088	0.00078461	0.00077321	0.000876885	0.000621375	0.0008175	0.000810645	0.000869015	0.000922955	0.000885855	0.000886055	0.00089356	0.000749805	0.00071365	0.000829475	0.00090722	0.0007996	0.000714235	0.000853285	0.000887265	0.000811385	0.000800285	0.0007507	0.00089864	0.000706025	0.0009315	0.000683455	0.000891255	0.00095283	0.00082545	0.00062588	0.000777615	0.000620395	0.000678735	0.00076089	0.000885985	0.00081059	0.000775775	0.000655915	0.000867535	0.00078176	0.00066012	0.000909205	0.00088088	0.00067955	0.000802465	0.000882855	0.00081529	0.000956795
31	0.000713995	0.000821065	0.00077418	0.00077507	0.000779065	0.00084112	0.000776915	0.000879555	0.00078916	0.000858305	0.00084344	0.00076315	0.000843815	0.00082608	0.000752195	0.00078422	0.00083636	0.000831825	0.000672875	0.000879055	0.000775815	0.000821235	0.000766265	0.000632565	0.000763905	0.00085816	0.00081999	0.00076307	0.000789175	0.00085113	0.000806885	0.00083601	0.000830835	0.00075165	0.00076092	0.00083314	0.00081875	0.00083955	0.000849315	0.000801165	0.000823085	0.00084673	0.000786685	0.000684745	0.00082905	0.000834495	0.00082603	0.00077548	0.00077205	0.000845235	0.000872535	0.00075111	0.00080965	0.000772225	0.0008307	0.000807515	0.00082417	0.000823185	0.000722815	0.000651635	0.00079565	0.000859425	0.00081498	0.000757335	0.00083019	0.00083179	0.000666605	0.0008564	0.000855515	0.00082303	0.00080657	0.00084239	0.000856245	0.0007498	0.00078281	0.00078661	0.000889165	0.00082106	0.00083511	0.000831945	0.000830495	0.00082308	0.000886755	0.000849775	0.0007193	0.00079379	0.00065867	0.000823185	0.00076566	0.00080918	0.0008453	0.000770525	0.00074675	0.00085562	0.000801665	0.00085523	0.00080581	0.000697085	0.00075528	0.000825355
32	0.00074443	0.00082267	0.00075016	0.000821645	0.0006965	0.00071498	0.00078793	0.000810815	0.000824515	0.000874155	0.000786705	0.00075631	0.000838195	0.00079165	0.00080974	0.000804665	0.00071549	0.0007137	0.000825935	0.000781285	0.0007815	0.00083299	0.000799005	0.00081479	0.000719985	0.000766745	0.000719125	0.00066488	0.00071693	0.0007201	0.000806465	0.000830835	0.00067519	0.000738315	0.000891075	0.000788085	0.00073031	0.00089088	0.000735925	0.00083537	0.00082554	0.00082572	0.00073638	0.000752495	0.00079436	0.000784545	0.00074314	0.00079867	0.000770765	0.000787195	0.00083734	0.000711315	0.00070775	0.000877705	0.00073232	0.00079275	0.000787745	0.000777675	0.00083864	0.00084027	0.000793805	0.00082711	0.000841845	0.000737215	0.0007345	0.00080983	0.000837915	0.000703985	0.00071674	0.000864915	0.00079423	0.00072701	0.000719095	0.00071367	0.00086649	0.00075584	0.00089897	0.00070686	0.00078318	0.00096803	0.000705095	0.000744175	0.00076396	0.00076848	0.00075594	0.000757995	0.00079643	0.00077841	0.000751775	0.000777	0.000813085	0.00076487	0.000763175	0.000785695	0.00077504	0.000734405	0.00074867	0.000892945	0.00068443	0.000883615
33	0.00069844	0.000777485	0.00073718	0.000816165	0.00049469	0.00061967	0.00083413	0.00091975	0.00064314	0.000872635	0.000842085	0.000613585	0.00087277	0.00075216	0.00078455	0.000777615	0.00078699	0.000621025	0.00083734	0.00090455	0.00073338	0.00077174	0.00075296	0.00065358	0.00082023	0.000823205	0.00086085	0.00073082	0.00074391	0.00071105	0.000815295	0.00075165	0.000738315	0.0005957	0.00082822	0.00082919	0.00059598	0.000844	0.00079442	0.00085594	0.000794795	0.00084752	0.000652885	0.000689955	0.000667305	0.000745385	0.000620425	0.0008307	0.000787565	0.00077916	0.00088908	0.000814025	0.00075723	0.00086699	0.00080783	0.00077854	0.000762085	0.000622135	0.000807265	0.00083112	0.000822875	0.00086199	0.000848595	0.000766265	0.00061071	0.00078771	0.00080946	0.000700855	0.000715075	0.00078197	0.0008508	0.00072064	0.000822985	0.00073259	0.00089416	0.00073286	0.00086132	0.000678415	0.000885835	0.00088281	0.000808015	0.00072086	0.00074189	0.00062788	0.00062435	0.000628595	0.000798655	0.00062195	0.000458125	0.000729225	0.000914765	0.000644385	0.000642275	0.000786785	0.000858385	0.00066467	0.0007708	0.00083452	0.000748685	0.00085201
34	0.00079403	0.00089792	0.000803315	0.000716955	0.00081298	0.000892615	0.00072658	0.00095977	0.00069572	0.000842025	0.000838565	0.00064343	0.000875475	0.000725595	0.0007921	0.00085305	0.00081142	0.00087858	0.00073923	0.00080228	0.000807715	0.000770145	0.000745185	0.000708905	0.000776805	0.000803025	0.0007649	0.0008204	0.000791865	0.00088137	0.000816535	0.00076092	0.000891075	0.00082822	0.00032122	0.000828545	0.000860495	0.00086463	0.00083294	0.00077268	0.00078961	0.00085208	0.000838075	0.00078484	0.000859215	0.00087687	0.000851875	0.00076408	0.00078873	0.00082705	0.00091279	0.00076622	0.0008419	0.00086607	0.00077299	0.00077741	0.00082612	0.00082205	0.000817205	0.000736645	0.00074039	0.00083306	0.000702205	0.00081132	0.00086193	0.000902745	0.00073306	0.00089354	0.00085018	0.00078615	0.000791595	0.00085735	0.000853205	0.000732305	0.000787705	0.00079675	0.000830655	0.000824425	0.000791695	0.000846455	0.00077319	0.00079854	0.00084249	0.000890025	0.00081909	0.000805695	0.00076245	0.00082205	0.000772195	0.00078817	0.000800845	0.000741965	0.0008221	0.000902925	0.00073625	0.00087612	0.000838165	0.00079447	0.000826455	0.00087183
35	0.000835055	0.00086517	0.00081108	0.00079752	0.000868235	0.000827125	0.000791	0.000798025	0.000770985	0.000772465	0.00075498	0.00082615	0.0008156	0.00080002	0.00081589	0.000832685	0.00080522	0.00084533	0.000841045	0.000761665	0.00079596	0.00082987	0.00081329	0.000861275	0.000777265	0.000738135	0.0007891	0.00080479	0.00082318	0.00077218	0.000840235	0.00083314	0.000788085	0.00082919	0.000828545	0.00064415	0.000817065	0.0008616	0.00085163	0.00080913	0.000780195	0.000703585	0.0008274	0.00083095	0.00088463	0.00080721	0.00085095	0.00085689	0.00073817	0.00075266	0.000760835	0.00080709	0.000834265	0.000863235	0.000793995	0.000819115	0.000794555	0.00084064	0.00082949	0.00083196	0.000809	0.000694095	0.00072243	0.000765405	0.00084963	0.000583325	0.00080285	0.000841925	0.000844275	0.000686275	0.000763575	0.00066028	0.000828295	0.000728825	0.000831175	0.00078091	0.000805315	0.000845105	0.00084448	0.00080378	0.00086153	0.000816265	0.000632995	0.000868195	0.000831865	0.00085688	0.000798805	0.00084098	0.00082547	0.00088026	0.000534155	0.000882975	0.000826535	0.00071666	0.00076897	0.00084716	0.0007989	0.000905305	0.000839435	0.0007847
36	0.00076074	0.0008519	0.000734445	0.00087048	0.00069453	0.000577485	0.000854345	0.000944485	0.000564105	0.000789765	0.000739255	0.000757195	0.000919325	0.000758995	0.000834075	0.00083825	0.00063712	0.00067847	0.000860605	0.00087052	0.00079818	0.00077534	0.00076777	0.000782625	0.0008067	0.000868025	0.00084804	0.000733035	0.000751435	0.000812895	0.00076137	0.00081875	0.00073031	0.00059598	0.000860495	0.000817065	0.00058567	0.00090747	0.00061589	0.000831695	0.000741465	0.000802705	0.00054721	0.00078085	0.000704795	0.00084232	0.00068365	0.0008325	0.00084463	0.00071395	0.00094339	0.000790055	0.000758435	0.000927665	0.000806715	0.00082164	0.000672825	0.00054852	0.00085012	0.000870745	0.00079749	0.000730855	0.00084349	0.0008159	0.00049367	0.000717735	0.00083673	0.000578065	0.00063389	0.00077274	0.000867185	0.00071554	0.000693365	0.000787765	0.0009166	0.000754265	0.000819965	0.000746805	0.00086234	0.00091763	0.000743335	0.00078936	0.000659915	0.00067336	0.00075165	0.0005054	0.000811015	0.000550765	0.00059869	0.000732715	0.00082457	0.000649225	0.00064682	0.00085843	0.000860345	0.00060469	0.00082909	0.00089156	0.00080013	0.00092081
37	0.000864	0.0007452	0.00089549	0.00082847	0.00087408	0.000924015	0.000812085	0.000482605	0.00087077	0.00070898	0.00082879	0.0008849	0.000875535	0.000875635	0.00089385	0.000797335	0.000895435	0.00089877	0.000820055	0.000771205	0.00091194	0.00088964	0.000857785	0.00081561	0.000797625	0.00074737	0.000758375	0.00093589	0.00090235	0.000774225	0.000950095	0.00083955	0.00089088	0.000844	0.00086463	0.0008616	0.00090747	0.00081475	0.00092263	0.000798895	0.00081703	0.00078661	0.00094542	0.000886385	0.00092884	0.000865685	0.00090398	0.000800065	0.000887325	0.000890265	0.000513855	0.000842745	0.00092884	0.000887085	0.000690185	0.00089013	0.000881595	0.00087384	0.00086307	0.00083554	0.000733405	0.0008602	0.000760825	0.000921745	0.000913475	0.000897645	0.000876795	0.00094403	0.000943205	0.00084403	0.000729695	0.000881775	0.00091262	0.000878365	0.00087798	0.00088415	0.000821795	0.000943	0.00077155	0.00053798	0.000860135	0.00092676	0.000959015	0.00092409	0.000886925	0.000944985	0.000832635	0.000874275	0.00087737	0.000917615	0.000872515	0.000914725	0.00091979	0.00061784	0.00080682	0.00092492	0.000831375	0.000856265	0.000822435	0.0004892
38	0.00086646	0.0009179	0.00086207	0.000866	0.00073478	0.00061418	0.00085944	0.000923275	0.000774645	0.00085906	0.00083179	0.00086756	0.000934575	0.000782005	0.00090149	0.00094088	0.000374675	0.000677895	0.00090595	0.000849125	0.000874115	0.000824575	0.00079783	0.00087073	0.00088006	0.000871505	0.00083589	0.000688395	0.000733505	0.00091554	0.00075596	0.000849315	0.000735925	0.00079442	0.00083294	0.00085163	0.00061589	0.00092263	0.00043419	0.00085639	0.000763175	0.000822785	0.00067702	0.000782495	0.00075709	0.000889665	0.00060944	0.0008386	0.00072396	0.00070945	0.000955895	0.000833285	0.00074123	0.000963165	0.00085518	0.00085869	0.000541125	0.00069062	0.00094492	0.000904985	0.00090373	0.00081526	0.00082432	0.00071332	0.000570835	0.000786115	0.00090715	0.000540695	0.000570635	0.000830135	0.00090607	0.000707135	0.00030479	0.00077336	0.000915745	0.00069598	0.000834635	0.00075149	0.000863555	0.000932235	0.000796795	0.000849695	0.00064746	0.000654845	0.00083631	0.000604845	0.00086852	0.000691885	0.000785075	0.000772965	0.00086231	0.000645135	0.000829005	0.00090513	0.0008512	0.000683085	0.000910725	0.000893745	0.00081326	0.00091746
39	0.00086546	0.00078161	0.000886285	0.00055002	0.00079996	0.000879265	0.00054114	0.000812	0.000830245	0.000777155	0.000851305	0.000751325	0.00095469	0.00077403	0.00057467	0.000723245	0.000818905	0.00084986	0.00070876	0.0006885	0.00085644	0.00092618	0.000748335	0.000856655	0.000682145	0.00077508	0.00076968	0.00086175	0.000783105	0.00071973	0.000891555	0.000801165	0.00083537	0.00085594	0.00077268	0.00080913	0.000831695	0.000798895	0.00085639	0.00053296	0.00087239	0.000833965	0.000843385	0.00081363	0.000896095	0.00092504	0.000845295	0.00064202	0.00087382	0.00087695	0.00080706	0.000595455	0.00084924	0.00095061	0.00073685	0.000852245	0.00086152	0.00086152	0.000568	0.00055359	0.00078706	0.00085612	0.00076044	0.000891895	0.000843315	0.000874905	0.000639945	0.000843935	0.000883485	0.00082761	0.00073042	0.000823675	0.000836745	0.000810935	0.000573075	0.000807025	0.000844625	0.000857475	0.00071272	0.000738375	0.000774485	0.000859985	0.00089327	0.000861055	0.000771155	0.000876815	0.00053736	0.00086152	0.00087988	0.00083135	0.000811915	0.00081251	0.000878285	0.000793385	0.00061486	0.000902245	0.00071379	0.000566685	0.00079133	0.00079021
40	0.000783245	0.00089486	0.000766005	0.00087591	0.00078149	0.000691235	0.000811895	0.00088375	0.000725095	0.000736125	0.000466275	0.00079003	0.00079755	0.000806585	0.0008215	0.00088171	0.00078193	0.00076526	0.00076301	0.00085226	0.000837515	0.00075127	0.00081664	0.00071174	0.00083991	0.000788995	0.000833925	0.000791875	0.000790655	0.00085347	0.00085123	0.000823085	0.00082554	0.000794795	0.00078961	0.000780195	0.000741465	0.00081703	0.000763175	0.00087239	0.00034768	0.000754875	0.000800605	0.000829595	0.00073606	0.0008183	0.000705305	0.0008402	0.00076501	0.00066797	0.000864805	0.00087235	0.00087519	0.00078397	0.000755405	0.000823865	0.000717795	0.00068596	0.000840575	0.00082706	0.00083087	0.000530155	0.00073333	0.00079298	0.00068591	0.000716135	0.000791555	0.00073576	0.00072933	0.000728935	0.000827735	0.000785915	0.00079963	0.000821715	0.000889875	0.000759365	0.000777285	0.00076922	0.000785055	0.00079025	0.00082678	0.00078286	0.00078732	0.00078752	0.000841555	0.000656465	0.000835835	0.000686865	0.00072354	0.00076132	0.000784295	0.00077941	0.000737725	0.00080743	0.000855695	0.000759895	0.00088377	0.000841445	0.000818705	0.000827065
41	0.00082948	0.00076595	0.000829455	0.00082336	0.000863495	0.000764245	0.00080497	0.00070854	0.00075604	0.000753055	0.00076944	0.000852875	0.000898285	0.000782065	0.000857705	0.000797585	0.000830785	0.000845935	0.00087168	0.000860475	0.00087976	0.000882555	0.000887025	0.00084225	0.00074994	0.000734305	0.000821925	0.00087527	0.00084559	0.000790385	0.00085834	0.00084673	0.00082572	0.00084752	0.00085208	0.000703585	0.000802705	0.00078661	0.000822785	0.000833965	0.000754875	0.00086494	0.000856065	0.000857535	0.000813175	0.00086582	0.000875475	0.000848325	0.00087804	0.00058932	0.000786925	0.000786175	0.00085268	0.00085248	0.000776175	0.00088109	0.000683115	0.00079157	0.000872215	0.00085133	0.0008135	0.00069626	0.00083966	0.00088622	0.0008369	0.000535045	0.0008574	0.00083603	0.000838755	0.00065617	0.000785	0.0007903	0.000846355	0.000872365	0.00087463	0.00086816	0.000752675	0.00088961	0.000857865	0.000806975	0.0008523	0.000893675	0.00074241	0.000880265	0.000858825	0.000757445	0.000833015	0.00079174	0.000844775	0.000894245	0.0006967	0.00087241	0.000859025	0.000691435	0.00081561	0.0008233	0.000802765	0.00085619	0.000786685	0.000771105
42	0.00070673	0.00085889	0.000624985	0.000918105	0.000655635	0.00058401	0.000874	0.000984135	0.000688345	0.000813575	0.000753415	0.00070858	0.00084434	0.000800385	0.000813775	0.000873735	0.000691755	0.000659945	0.00086427	0.00093914	0.000715805	0.000823255	0.000751735	0.000713415	0.000801825	0.000840555	0.000873445	0.0006778	0.000653805	0.000795625	0.00064599	0.000786685	0.00073638	0.000652885	0.000838075	0.0008274	0.00054721	0.00094542	0.00067702	0.000843385	0.000800605	0.000856065	0.00029417	0.00068072	0.000683945	0.00070662	0.00062994	0.00076723	0.00081487	0.000777615	0.00098009	0.00078351	0.000762895	0.000822645	0.00085135	0.000742865	0.00074259	0.000665235	0.00080153	0.000874545	0.00089112	0.000821375	0.000894855	0.00076814	0.000565705	0.00078241	0.000832105	0.000562075	0.00071298	0.00076559	0.00091164	0.00083289	0.00073296	0.000731005	0.000902535	0.000762895	0.00085845	0.00067266	0.0008451	0.000943805	0.000787615	0.00070226	0.000701515	0.00060286	0.00066368	0.000615195	0.00086773	0.000668045	0.000715225	0.000663125	0.000837345	0.00063634	0.000641695	0.000901245	0.000904315	0.000651855	0.00078526	0.000832205	0.00078754	0.00094172
